Country,ISO3c,Product,Tonnes,Cumulative pressure,Pressure per tonne,Million kcal,Tonnes of protein,Pressure per tonne of protein,Pressure per million kcal
Bangladesh,BGD,Barl,280.368562,3.53621E-07,0.001261272,931.4935616,30.29391117,0.011673005,0.000379628
Bangladesh,BGD,Cass,185.4000013,2.53461E-08,0.000136711,193.1844994,1.443657423,0.01755689,0.000131202
Bangladesh,BGD,Cnut,83421.00337,2.87474E-05,0.000344607,141008.1557,1471.440292,0.019536942,0.000203871
Bangladesh,BGD,Maiz,2963863.787,0.000198694,6.70387E-05,3903820.398,122941.0146,0.001616169,5.08972E-05
Bangladesh,BGD,Pota,9260156.803,0.001464302,0.000158129,6562077.778,154896.234,0.009453436,0.000223146
Bangladesh,BGD,Rice,53650833.67,0.021081904,0.000392946,152797837.7,3167117.78,0.006656495,0.000137973
Bangladesh,BGD,Sorg,87.52828792,1.06729E-07,0.001219369,302.0380183,9.415569969,0.0113354,0.000353364
Bangladesh,BGD,Soyb,88566.20778,5.12663E-05,0.000578847,312110.3731,32294.22003,0.001587475,0.000164257
Bangladesh,BGD,Spis,702755.4643,0.000182815,0.000260141,2405024.277,76009.29974,0.002405172,7.6014E-05
Bangladesh,BGD,Sugc,4131185.718,0.000321419,7.78031E-05,1302965.125,7092.219538,0.045319951,0.000246683
Bangladesh,BGD,Swpo,260494.6721,2.35552E-05,9.04251E-05,243224.3567,2613.32896,0.009013503,9.68458E-05
Bangladesh,BGD,Tnut,393329.8528,0.000532678,0.001354278,1031424.105,26043.79922,0.020453159,0.000516449
Bangladesh,BGD,Vege,5658433.245,0.000466777,8.24923E-05,1640348.597,75222.76423,0.006205268,0.00028456
Bangladesh,BGD,Whea,1332071.131,0.000639584,0.000480143,4361642.244,156431.3126,0.004088596,0.000146638
Bangladesh,BGD,Xfru,4083450.728,0.000249457,6.10898E-05,1680026.168,20258.04356,0.012313981,0.000148484
Bangladesh,BGD,Xmil,9848.966272,1.83781E-05,0.001865991,33193.5856,875.5374102,0.020990635,0.000553664
Bangladesh,BGD,Xoil,537423.8206,0.000369828,0.00068815,2305116.779,82796.76282,0.004466701,0.000160438
Bangladesh,BGD,Xpul,416553.5708,0.000137791,0.000330787,1423655.365,92362.07344,0.001491854,9.67865E-05
Bulgaria,BGR,Barl,569172.8983,0.0002664,0.000468048,1891014.051,61499.3104,0.004331762,0.000140877
Bulgaria,BGR,Maiz,2305320.835,0.000301951,0.00013098,3036427.834,95624.66527,0.003157672,9.9443E-05
Bulgaria,BGR,Ocer,94600.36692,2.89634E-05,0.000306166,325886.2154,11119.7765,0.002604672,8.88757E-05
Bulgaria,BGR,Pota,220911.5672,2.20693E-05,9.99011E-05,156545.825,3695.225744,0.005972385,0.000140977
Bulgaria,BGR,Rice,54139.58299,6.71168E-05,0.001239698,154189.7982,3195.969645,0.021000436,0.000435287
Bulgaria,BGR,Sorg,7526.596509,3.00076E-06,0.000398687,25972.38388,809.6490602,0.003706243,0.000115536
Bulgaria,BGR,Soyb,11420.76514,1.03669E-06,9.07721E-05,40247.17055,4164.395334,0.00024894,2.5758E-05
Bulgaria,BGR,Spis,27478.04796,6.20507E-05,0.002258193,94037.50778,2971.997075,0.020878465,0.000659851
Bulgaria,BGR,Sugb,101.4000012,2.57777E-08,0.000254218,74.902464,1.323464697,0.019477412,0.00034415
Bulgaria,BGR,Tnut,1990.280145,4.36378E-06,0.002192544,5219.087499,131.7836826,0.033113181,0.000836119
Bulgaria,BGR,Vege,492500.8337,0.000105304,0.000213815,142773.276,6547.267148,0.016083671,0.000737562
Bulgaria,BGR,Whea,6233169.804,0.001621328,0.000260113,20409463.21,731990.1405,0.002214959,7.944E-05
Bulgaria,BGR,Xfru,614801.5229,0.000143724,0.000233773,252943.5802,3050.037055,0.047121972,0.000568205
Bulgaria,BGR,Xmil,3747.364098,2.43945E-06,0.000650977,12629.59457,333.1270883,0.007322878,0.000193153
Bulgaria,BGR,Xoil,2305180.47,0.000664136,0.000288106,9887373.758,355141.4607,0.001870061,6.71701E-05
Bulgaria,BGR,Xpul,200872.1901,3.44132E-05,0.000171319,686520.9932,44539.22202,0.000772649,5.01269E-05
Bahrain,BHR,Bana,963.1567659,1.25415E-07,0.000130212,591.6097262,7.855506939,0.01596522,0.000211989
Bahrain,BHR,Pota,73.73008621,5.52186E-09,7.48929E-05,52.24777189,1.233295821,0.004477322,0.000105686
Bahrain,BHR,Tnut,158.3999939,2.28231E-07,0.001440853,415.370384,10.48823934,0.021760669,0.000549464
Bahrain,BHR,Vege,15130.57451,1.15757E-06,7.65057E-05,4386.27012,201.1446614,0.005754936,0.000263909
Bahrain,BHR,Xfru,18777.4235,5.10275E-06,0.000271749,7725.466757,93.15500264,0.054776955,0.00066051
Bahamas,BHS,Bana,9507.462433,8.59226E-07,9.03738E-05,5839.866827,77.54286712,0.011080656,0.000147131
Bahamas,BHS,Cass,846.6486483,2.62981E-08,3.10614E-05,882.1973793,6.592613792,0.003989026,2.98098E-05
Bahamas,BHS,Cnut,2121.605042,1.1074E-07,5.21961E-05,3586.190551,37.42241181,0.002959177,3.08794E-05
Bahamas,BHS,Maiz,753.2774425,1.06344E-07,0.000141175,992.1710497,31.24593427,0.003403449,0.000107183
Bahamas,BHS,Plnt,138.0819294,1.05404E-08,7.63341E-05,106.3686205,1.10277282,0.009558051,9.90927E-05
Bahamas,BHS,Sugc,57091.10022,3.89936E-06,6.83006E-05,18006.38306,98.01123552,0.039784791,0.000216554
Bahamas,BHS,Swpo,1937.082909,2.61862E-07,0.000135184,1808.657891,19.43316084,0.013474996,0.000144782
Bahamas,BHS,Vege,28920.80359,7.04809E-06,0.000243703,8383.981492,384.4708766,0.018331914,0.000840661
Bahamas,BHS,Xfru,37297.93231,8.37648E-06,0.000224583,15345.23286,185.0354487,0.045269622,0.000545869
Bahamas,BHS,Xpul,189.4883745,9.18059E-08,0.000484493,647.6145204,42.01509814,0.002185069,0.00014176
Bosnia and Herzegovina,BIH,Barl,101781.81,2.10293E-05,0.000206611,338158.815,10997.55653,0.001912177,6.21876E-05
Bosnia and Herzegovina,BIH,Maiz,738631.0324,0.000168514,0.000228144,972879.6927,30638.40145,0.005500106,0.000173212
Bosnia and Herzegovina,BIH,Ocer,123438.2566,1.98482E-05,0.000160794,425229.0726,14509.51905,0.001367943,4.66765E-05
Bosnia and Herzegovina,BIH,Pota,358905.4822,2.77138E-05,7.72177E-05,254333.2407,6003.473671,0.004616301,0.000108967
Bosnia and Herzegovina,BIH,Sorg,20.1999996,6.3876E-09,0.000316218,69.70509756,2.172949045,0.002939598,9.16375E-05
Bosnia and Herzegovina,BIH,Soyb,14491.64954,4.07259E-06,0.00028103,51069.07317,5284.143136,0.000770718,7.97466E-05
Bosnia and Herzegovina,BIH,Spis,27341.69912,9.97596E-05,0.003648624,93570.88419,2957.249725,0.033733906,0.001066139
Bosnia and Herzegovina,BIH,Sugb,32465.07849,1.11295E-06,3.42815E-05,23981.40378,423.731605,0.002626551,4.6409E-05
Bosnia and Herzegovina,BIH,Tnut,3193.050153,5.01576E-06,0.001570837,8373.096713,211.4234566,0.023723765,0.000599033
Bosnia and Herzegovina,BIH,Vege,779785.0494,0.000167776,0.000215156,226055.3861,10366.4008,0.016184567,0.000742188
Bosnia and Herzegovina,BIH,Whea,433092.7685,0.00016341,0.000377309,1418089.223,50860.09951,0.003212926,0.000115232
Bosnia and Herzegovina,BIH,Xfru,258299.4024,0.00013842,0.000535889,106270.3542,1281.42615,0.108020108,0.001302525
Bosnia and Herzegovina,BIH,Xoil,18363.5389,4.67312E-06,0.000254478,78764.84074,2829.129482,0.001651789,5.93301E-05
Bosnia and Herzegovina,BIH,Xpul,19529.61775,1.44973E-05,0.000742326,66746.38518,4330.285742,0.003347897,0.000217201
Belarus,BLR,Barl,1457583.922,0.00053443,0.000366655,4842661.492,157492.4005,0.00339337,0.000110359
Belarus,BLR,Maiz,927490.1208,0.000471139,0.000507972,1221633.352,38472.27292,0.012246202,0.000385663
Belarus,BLR,Ocer,3266978.825,0.000885092,0.000270921,11254325.96,384016.2101,0.002304831,7.86446E-05
Belarus,BLR,Pota,6029477.301,0.000269224,4.46513E-05,4272702.92,100856.1028,0.002669386,6.30102E-05
Belarus,BLR,Soyb,76.70000076,3.85367E-08,0.000502434,270.29345,27.96740159,0.001377915,0.000142574
Belarus,BLR,Sugb,5392999.871,0.000173682,3.2205E-05,3983717.69,70389.00251,0.002467453,4.35979E-05
Belarus,BLR,Tnut,20433.61817,2.78392E-05,0.001362424,53582.82925,1352.98413,0.020576184,0.000519555
Belarus,BLR,Vege,1809419.79,5.12099E-05,2.83018E-05,524540.8201,24054.28365,0.00212893,9.7628E-05
Belarus,BLR,Whea,2936457.145,0.000852973,0.000290477,9614933.646,344841.8294,0.002473519,8.87133E-05
Belarus,BLR,Xfru,379040.2288,9.64272E-05,0.000254398,155945.9255,1880.422706,0.051279535,0.000618337
Belarus,BLR,Xmil,20652.60411,7.67097E-06,0.000371429,69604.66345,1835.941664,0.00417822,0.000110208
Belarus,BLR,Xoil,743586.0779,0.000390757,0.000525504,3189387.368,114558.5993,0.003410981,0.000122518
Belarus,BLR,Xpul,519758.9775,0.000100001,0.000192399,1776380.54,115245.7216,0.000867722,5.6295E-05
Belize,BLZ,Bana,87792.57387,1.4042E-05,0.000159946,53925.73922,716.036265,0.019610785,0.000260396
Belize,BLZ,Cass,482.9226289,1.62193E-08,3.35857E-05,503.1993832,3.760382055,0.004313198,3.22323E-05
Belize,BLZ,Cnut,2779.701883,1.43655E-07,5.16801E-05,4698.58453,49.03040224,0.00292992,3.05741E-05
Belize,BLZ,Coco,274.6923052,8.26524E-08,0.000300891,1187.886136,15.23831349,0.005423989,6.95794E-05
Belize,BLZ,Maiz,83677.70081,1.20129E-05,0.000143561,110215.1579,3470.949469,0.003460978,0.000108995
Belize,BLZ,Orts,239.6026387,3.42992E-08,0.00014315,212.6936507,3.640777314,0.009420849,0.000161261
Belize,BLZ,Plnt,10310.38476,2.91485E-07,2.8271E-05,7942.396286,82.34250581,0.00353991,3.66999E-05
Belize,BLZ,Pota,1258.853477,8.32154E-08,6.61041E-05,892.0685255,21.05705841,0.003951899,9.32836E-05
Belize,BLZ,Rice,18440.46301,1.22689E-05,0.000665322,52518.52919,1088.578019,0.01127053,0.00023361
Belize,BLZ,Sorg,5023.831928,3.29778E-06,0.000656428,17335.97533,540.422327,0.006102233,0.000190228
Belize,BLZ,Soyb,6494.275649,7.34605E-07,0.000113116,22886.05154,2368.031465,0.000310218,3.20984E-05
Belize,BLZ,Sugc,1404758.048,2.50416E-05,1.78263E-05,443056.9989,2411.620574,0.010383712,5.652E-05
Belize,BLZ,Swpo,42.13592289,3.43559E-09,8.15358E-05,39.34238906,0.422715085,0.008127432,8.73254E-05
Belize,BLZ,Vege,15541.07399,8.02683E-06,0.000516492,4505.271658,206.6018091,0.038851717,0.001781654
Belize,BLZ,Xfru,193123.9144,1.72836E-05,8.94949E-05,79455.64951,958.089844,0.018039657,0.000217525
Belize,BLZ,Xoil,77.51323701,4.1417E-08,0.000534322,332.4695638,11.94186944,0.003468218,0.000124574
Belize,BLZ,Xpul,6898.435216,3.10223E-05,0.004497008,23576.78579,1529.584247,0.020281537,0.001315799
Belize,BLZ,Yams,40.19753075,4.67622E-09,0.000116331,39.51895011,0.608671999,0.007682664,0.000118329
Bermuda,BMU,Bana,334.4307632,6.27615E-08,0.000187667,205.4208611,2.727617429,0.02300964,0.000305526
Bermuda,BMU,Pota,992.8900909,5.27823E-08,5.31602E-05,703.5973732,16.60824316,0.003178076,7.50177E-05
Bermuda,BMU,Swpo,139.5672321,7.39399E-09,5.2978E-05,130.3141825,1.400163338,0.005280809,5.67398E-05
Bermuda,BMU,Vege,3833.35376,7.4768E-07,0.000195046,1111.268118,50.96030184,0.014671821,0.000672817
Bolivia,BOL,Bana,288975.7634,2.20372E-05,7.62596E-05,177500.5672,2356.886433,0.009350119,0.000124153
Bolivia,BOL,Barl,45237.84901,5.11196E-05,0.001130018,150297.7537,4887.963792,0.010458255,0.000340122
Bolivia,BOL,Cass,198871.2596,1.79545E-05,9.02823E-05,207221.3833,1548.554305,0.011594393,8.66443E-05
Bolivia,BOL,Cnut,10.80000019,1.72671E-09,0.000159881,18.25545183,0.190498253,0.009064183,9.4586E-05
Bolivia,BOL,Coco,5608.024043,6.20294E-06,0.001106082,24251.4766,311.1001903,0.019938708,0.000255776
Bolivia,BOL,Maiz,971122.4033,0.00025835,0.000266032,1279103.13,40282.13918,0.006413512,0.000201977
Bolivia,BOL,Ocer,90118.28461,7.56674E-05,0.000839645,310446.0127,10592.93126,0.007143197,0.000243738
Bolivia,BOL,Orts,47403.74316,1.06424E-05,0.000224506,42079.98395,720.3028882,0.014774903,0.000252909
Bolivia,BOL,Plnt,477396.4636,6.08438E-05,0.000127449,367752.7063,3812.662863,0.015958336,0.000165447
Bolivia,BOL,Pota,1037920.095,0.000247822,0.000238767,735507.2423,17361.46778,0.014274227,0.00033694
Bolivia,BOL,Rice,464355.9022,0.000189392,0.000407859,1322487.889,27411.8729,0.006909116,0.000143209
Bolivia,BOL,Sorg,659053.1965,0.000118667,0.000180056,2274226.152,70895.49712,0.001673827,5.2179E-05
Bolivia,BOL,Soyb,2864738.048,0.000704406,0.000245888,10095435.76,1044579.904,0.000674343,6.97747E-05
Bolivia,BOL,Spis,1969.061235,1.5213E-06,0.000772601,6738.67414,212.9716142,0.007143201,0.000225756
Bolivia,BOL,Sugc,9542823.307,0.000184359,1.93191E-05,3009781.408,16382.65682,0.011253299,6.12533E-05
Bolivia,BOL,Swpo,5328.738133,9.83601E-07,0.000184584,4975.452641,53.4588503,0.018399215,0.000197691
Bolivia,BOL,Tnut,63204.67705,4.2092E-05,0.000665963,165740.8585,4185.011402,0.0100578,0.000253963
Bolivia,BOL,Vege,370042.825,0.000125794,0.000339944,107273.3746,4919.320061,0.025571402,0.001172648
Bolivia,BOL,Whea,133323.2084,0.000133352,0.001000215,436544.3591,15656.76488,0.008517202,0.000305471
Bolivia,BOL,Xfru,723893.3149,9.45568E-05,0.000130623,297826.469,3591.242624,0.026329835,0.00031749
Bolivia,BOL,Xoil,234909.5556,0.000287697,0.001224713,1007573.422,36190.71209,0.007949464,0.000285534
Bolivia,BOL,Xpul,107381.81,4.76136E-05,0.000443405,366998.8704,23809.67856,0.001999759,0.000129738
Brazil,BRA,Bana,6640196.969,0.000542826,8.17485E-05,4078676.753,54157.44894,0.010023114,0.000133089
Brazil,BRA,Barl,284068.8289,5.41903E-05,0.000190765,943787.2895,30693.72617,0.001765516,5.74179E-05
Brazil,BRA,Cass,18465314.26,0.001118485,6.05722E-05,19240628.19,143784.1845,0.007778915,5.81314E-05
Brazil,BRA,Cnut,2273806.829,0.000192288,8.45668E-05,3843460.212,40107.05756,0.00479438,5.003E-05
Brazil,BRA,Coco,234159.3335,0.000389059,0.001661513,1012604.36,12989.78261,0.029951145,0.000384216
Brazil,BRA,Maiz,95608350.72,0.012886119,0.00013478,125929481.4,3965832.605,0.003249285,0.000102328
Brazil,BRA,Ocer,650538.9427,0.000257928,0.000396483,2241023.803,76467.43755,0.003373038,0.000115094
Brazil,BRA,Oilp,1605622.935,5.9757E-05,3.72173E-05,6886833.076,247365.9623,0.000241573,8.67699E-06
Brazil,BRA,Orts,210.9999967,4.9012E-08,0.000232285,187.3032778,3.206158351,0.01528684,0.000261672
Brazil,BRA,Plnt,354.8000026,6.13615E-08,0.000172947,273.3130031,2.83356266,0.021655261,0.00022451
Brazil,BRA,Pota,3746599.679,0.000251748,6.71938E-05,2654974.319,62670.01661,0.004017046,9.48214E-05
Brazil,BRA,Rice,13819874.73,0.012615844,0.000912877,39359071.08,815815.2999,0.015464093,0.000320532
Brazil,BRA,Sorg,2573326.918,0.000748771,0.000290974,8879901.357,276817.2464,0.002704929,8.4322E-05
Brazil,BRA,Soyb,111766369.8,0.020477513,0.000183217,393868544.7,40753779.88,0.000502469,5.19907E-05
Brazil,BRA,Spis,144818.0211,0.00073087,0.005046815,495607.4683,15663.36647,0.046661088,0.001474695
Brazil,BRA,Sugc,752465125.1,0.014525479,1.93039E-05,237325524.2,1291795.679,0.011244409,6.12049E-05
Brazil,BRA,Swpo,797135.5976,3.79309E-05,4.7584E-05,744286.9803,7997.006329,0.004743137,5.09627E-05
Brazil,BRA,Tnut,331436.0304,0.001696517,0.005118687,869120.6852,21945.58427,0.07730563,0.001951993
Brazil,BRA,Vege,9035553.213,0.002560642,0.000283396,2619357.055,120117.9301,0.021317734,0.000977584
Brazil,BRA,Whea,3965164.231,0.002697612,0.000680328,12983261.49,465647.6903,0.005793246,0.000207776
Brazil,BRA,Xfru,33182653.12,0.001798999,5.4215E-05,13652111.72,164619.5037,0.010928226,0.000131774
Brazil,BRA,Xoil,5520884.942,0.001052619,0.000190661,23680164.57,850560.3652,0.00123756,4.44515E-05
Brazil,BRA,Xpul,3256405.684,0.002392148,0.000734598,11129419.47,722040.0976,0.00331304,0.000214939
Brazil,BRA,Yams,239932.5635,1.74721E-05,7.28208E-05,235882.2253,3633.064776,0.004809185,7.40712E-05
Barbados,BRB,Bana,1014.390295,1.67179E-07,0.000164808,623.0794258,8.273367621,0.020206931,0.000268311
Barbados,BRB,Cass,551.9952526,1.60282E-08,2.90368E-05,575.1721995,4.298231059,0.003729011,2.78667E-05
Barbados,BRB,Cnut,2466.874588,3.32392E-07,0.000134742,4169.806427,43.51252704,0.007639004,7.97141E-05
Barbados,BRB,Maiz,93.18230844,5.72864E-08,0.000614778,122.7340467,3.865200417,0.014821076,0.000466753
Barbados,BRB,Orts,35.47850785,1.52399E-08,0.000429552,31.49403277,0.53909818,0.028269175,0.000483897
Barbados,BRB,Sugc,173156.2996,1.10039E-05,6.35491E-05,54613.0421,297.2663479,0.037017056,0.000201489
Barbados,BRB,Swpo,850.9744911,3.66638E-08,4.30844E-05,794.5564547,8.537127701,0.004294626,4.61437E-05
Barbados,BRB,Vege,9884.555756,3.55767E-06,0.000359922,2865.47821,131.4045028,0.027074156,0.001241561
Barbados,BRB,Xfru,4262.542927,5.43569E-07,0.000127522,1753.708845,21.14652191,0.025704908,0.000309954
Barbados,BRB,Xoil,36.51874965,1.20852E-08,0.000330932,156.636121,5.626163445,0.002148041,7.71548E-05
Barbados,BRB,Xpul,1608.627132,5.96089E-07,0.000370558,5497.805824,356.6795431,0.001671217,0.000108423
Barbados,BRB,Yams,173.2464666,2.91948E-08,0.000168516,170.3218667,2.623302258,0.011129019,0.000171409
Brunei,BRN,Bana,1686.696315,2.09681E-07,0.000124315,1036.036895,13.75669577,0.015242137,0.000202388
Brunei,BRN,Cass,2926.773698,1.14496E-07,3.91201E-05,3049.661854,22.78995979,0.005023956,3.75438E-05
Brunei,BRN,Cnut,437.3737408,1.30312E-07,0.000297943,739.3013995,7.714715946,0.016891412,0.000176264
Brunei,BRN,Oilp,20559.29993,7.82046E-07,3.80385E-05,88182.88757,3167.413033,0.000246904,8.86845E-06
Brunei,BRN,Orts,510.64444,2.30328E-07,0.000451053,453.2956346,7.759274699,0.029684157,0.000508118
Brunei,BRN,Rice,1935.873569,2.87641E-06,0.001485845,5513.377431,114.2785523,0.025170141,0.000521714
Brunei,BRN,Spis,47.1466407,2.65668E-07,0.005634937,161.3488919,5.099331598,0.052098666,0.001646546
Brunei,BRN,Swpo,249.3367155,2.42069E-08,9.7085E-05,232.806152,2.501390351,0.009677363,0.000103979
Brunei,BRN,Vege,11439.14243,4.24407E-06,0.000371013,3316.144315,152.0710552,0.027908438,0.001279819
Brunei,BRN,Xfru,5926.732088,1.56631E-06,0.000264279,2438.394794,29.40258248,0.053271169,0.000642353
Brunei,BRN,Xoil,163.7999954,1.14728E-07,0.000700413,702.5704916,25.23540798,0.004546295,0.000163297
Bhutan,BTN,Barl,3217.71283,1.03461E-06,0.000321536,10690.49526,347.6748817,0.002975797,9.67785E-05
Bhutan,BTN,Maiz,103012.3372,2.24624E-05,0.000218055,135681.5603,4272.949827,0.005256882,0.000165552
Bhutan,BTN,Ocer,5975.713469,3.19392E-06,0.000534483,20585.57181,702.4137473,0.004547058,0.000155153
Bhutan,BTN,Orts,38622.60902,2.03261E-06,5.26274E-05,34285.03024,586.8729972,0.003463457,5.92856E-05
Bhutan,BTN,Pota,102665.4497,7.43433E-06,7.24132E-05,72752.4037,1717.302618,0.004329075,0.000102187
Bhutan,BTN,Rice,138459.8278,7.47887E-05,0.000540147,394334.2694,8173.565112,0.009150071,0.000189658
Bhutan,BTN,Soyb,299.7582048,3.51629E-07,0.001173041,1056.35826,109.3019297,0.003217039,0.000332869
Bhutan,BTN,Spis,27175.85766,9.28618E-05,0.003417071,93003.32868,2939.312486,0.031593043,0.000998479
Bhutan,BTN,Sugc,392.192445,2.62472E-07,0.000669243,123.6964671,0.673296993,0.389830836,0.002121903
Bhutan,BTN,Swpo,68.71794778,6.00965E-08,0.000874538,64.16207482,0.689390695,0.087173295,0.000936635
Bhutan,BTN,Tnut,9154.792876,1.21561E-05,0.001327839,24006.50239,606.1721119,0.020053868,0.000506367
Bhutan,BTN,Vege,52134.43316,7.91535E-06,0.000151826,15113.48471,693.071033,0.011420687,0.000523727
Bhutan,BTN,Whea,4130.068451,2.37267E-06,0.000574486,13523.21255,485.0131603,0.004891966,0.000175451
Bhutan,BTN,Xfru,38803.55126,1.33603E-05,0.000344307,15964.67935,192.5048407,0.069402598,0.000836868
Bhutan,BTN,Xmil,2187.735537,2.23147E-06,0.001019992,7373.239468,194.4817612,0.011473948,0.000302645
Bhutan,BTN,Xoil,1672.249139,2.00031E-06,0.001196178,7172.606426,257.6305888,0.007764248,0.000278882
Bhutan,BTN,Xpul,7545.496353,3.38367E-06,0.000448435,25788.24698,1673.05657,0.002022446,0.00013121
Botswana,BWA,Maiz,25294.30039,6.25116E-05,0.002471371,33316.10792,1049.207108,0.05957984,0.001876317
Botswana,BWA,Ocer,3883.828573,1.85686E-06,0.000478101,13379.29478,456.5236597,0.0040674,0.000138786
Botswana,BWA,Orts,100517.1748,5.74835E-06,5.71878E-05,89228.41998,1527.364856,0.003763576,6.44229E-05
Botswana,BWA,Sorg,5765.281459,3.13299E-05,0.005434232,19894.53042,620.1813409,0.05051728,0.001574798
Botswana,BWA,Vege,18930.20132,2.58998E-05,0.001368173,5487.760982,251.6565998,0.102917209,0.004719556
Botswana,BWA,Xfru,7265.26602,1.30374E-05,0.001794488,2989.098643,36.0430639,0.36171831,0.004361661
Botswana,BWA,Xmil,930.7297294,5.33496E-06,0.005732015,3136.801985,82.73850011,0.064479736,0.001700763
Botswana,BWA,Xoil,1173.266273,7.56201E-06,0.006445262,5032.370485,180.7561288,0.04183542,0.001502673
Botswana,BWA,Xpul,2595.89496,1.84046E-05,0.007089871,8871.991615,575.5856095,0.031975366,0.002074456
Central African Republic,CAF,Bana,82360.61536,1.6918E-05,0.000205413,50589.21125,671.7332093,0.025185534,0.000334418
Central African Republic,CAF,Cass,712595.8345,0.000136575,0.000191658,742516.0118,5548.78241,0.024613484,0.000183935
Central African Republic,CAF,Coco,221.3024796,1.29345E-06,0.005844707,957.0058658,12.27655997,0.105359171,0.001351557
Central African Republic,CAF,Maiz,92273.63989,7.53015E-05,0.000816067,121537.2039,3827.508862,0.019673756,0.000619576
